date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:48	158902/158902	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:39%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Categories-Carrots+%26+Root+Vegetables	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetablese7c8.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:16:52	158785/158785	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:42%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Categories-Broccoli+%26+Cauliflower	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables26c5.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:16:55	158558/158558	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:45%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Categories-Cabbages+%26+Greens	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables8bda.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:16:56	99430/99430	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:48%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Size-S	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetablesb9ad.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:16:59	99447/99447	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:50%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Size-M	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables7b6e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:01	99422/99422	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:53%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Size-L	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables1bb9.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:03	99487/99487	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:55%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Size-XL	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables828e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:06	88235/88235	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:16:57%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Color-Grey	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables4434.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:08	104567/104567	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:00%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Color-White	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables2a6d.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:10	104567/104567	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:02%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Color-Black	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables057e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:12	88265/88265	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:04%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Color-Camel	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables16fb.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:15	125489/125489	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:06%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Brand-Studio+Design	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables4316.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:17	98818/98818	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:09%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Brand-Graphic+Corner	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables85e5.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:20	86322/86322	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:11%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Dimension-40x60cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables48c1.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:22	86330/86330	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:14%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Dimension-60x90cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables701b.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:24	86350/86350	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:16%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?q=Dimension-80x120cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetablesd3b7.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:28	157816/157816	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:19%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?order=product.position.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetablesf917.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:30	158745/158745	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:21%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?order=product.name.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetablesfe2d.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:33	158486/158486	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:24%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?order=product.name.desc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables0279.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:35	157741/157741	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:27%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?order=product.price.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables8eb3.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:38	158701/158701	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:29%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?order=product.price.desc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables04e6.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:40	82783/82783	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:32%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables?page=2	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables4658.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/184-fresh-vegetables)
22:17:43	151794/151794	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:34%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?SubmitCurrency=1&id_currency=2	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes6edc.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:46	151712/151712	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:37%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?SubmitCurrency=1&id_currency=1	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoese3c8.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:48	93137/93137	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:39%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Size-S	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoesb9ad.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:50	93137/93137	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:42%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Size-M	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes7b6e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:52	93105/93105	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:44%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Size-L	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes1bb9.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:54	93167/93167	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:46%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Size-XL	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes828e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:57	81877/81877	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:48%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Color-Grey	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes4434.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:17:59	98217/98217	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:51%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Color-White	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes2a6d.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:01	98217/98217	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:52%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Color-Black	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes057e.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:03	81915/81915	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:55%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Color-Camel	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes16fb.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:06	119002/119002	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:17:57%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Brand-Studio+Design	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes4316.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:09	92256/92256	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:00%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Brand-Graphic+Corner	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes85e5.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:11	79770/79770	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:03%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Dimension-40x60cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes48c1.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:14	79770/79770	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:05%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Dimension-60x90cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes701b.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:17	79780/79780	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:08%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?q=Dimension-80x120cm	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoesd3b7.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:20	151273/151273	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:11%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?order=product.position.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoesf917.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:23	152237/152237	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:14%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?order=product.name.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoesfe2d.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:26	151948/151948	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:16%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?order=product.name.desc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes0279.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:29	151211/151211	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:19%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?order=product.price.asc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes8eb3.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:32	152178/152178	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:23%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?order=product.price.desc	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes04e6.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:34	76535/76535	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:26%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes?page=2	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes4658.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/192-potatoes-sweet-potatoes)
22:18:37	151153/151153	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2015:18:28%20GMT	http://demo.posthemes.com/pos_ecolife/layout2/en/193-onions-leeks?SubmitCurrency=1&id_currency=2	C:/Users/R%20o%20g%20e%20r%20s/OneDrive/Coding/Git%20Repo/improved-projects/Build%20an%20E-Ticket%20Website/ecolife/ecolife/demo.posthemes.com/pos_ecolife/layout2/en/193-onions-leeks6edc.html	(from http://demo.posthemes.com/pos_ecolife/layout2/en/193-onions-leeks)
